task_id,success,vul_exit_code,fix_exit_code,final_poc_sha256
arvo:21514,True,77,0,db2b7a1e461b110e4a4319bddd64f4902405a6d7fc14e9d5f7f2c6805bd7e704
arvo:21578,True,1,0,386cf314bb05acdaaabdf4da1caf140167271a26bd08bf34c3a7427d4bc4431f
arvo:21579,True,1,0,058452e68ba3e7b27cfba04ffc93af9c9a413b0eb7a908e3df66de5ad4ac9a5a
arvo:21580,True,1,0,31bd75751eae93adecb84ca60bbef14f5e539e72f8f1de5650d044c7abd88f75
arvo:21604,True,1,0,bd9629057f1b512e2e2e791c15a4e0fb0ec06b82a09216ddc8266ad3014197c7
arvo:21638,True,77,0,f99a8732b9a35af4a4129628d31ac84c44f05f6509e8e516bf1c2802de701b7f
arvo:21641,True,77,0,96c7d8bc3df795461b972d93640523bcddfd85541483914d3b0c7b9cff70ab54
arvo:21670,True,77,0,dec7397edb9b2401f6e3603d512dc9706cc27e9828dab2895ad8d4dab45ea89d
arvo:21916,True,1,0,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119
arvo:21936,True,1,0,d3129b849b9e68428c994aa7587a19b9d44fe922df69993cc8c3d47d0462a982
arvo:21960,True,1,0,35896ac213de3be643c38f7a0676c3e705c9b8a31e5a24c3340f61cb5658f2d7
arvo:21984,True,1,0,f4625ea8a2645cc90c8edd7cc79723f554c4467853ae5ae8bc236af10d947476
arvo:22094,True,1,0,3b2af05697ba315ace636c9a544d7dd9ef77b0dee9d8fecd301ba4c7864f0a26
arvo:22105,True,1,0,72e21d6731dce2e2a125b8bea0494ec4d1a24b6034eca0cf785c1ec9cb60704f
arvo:22140,True,1,0,b9278cead8cadb9a25d347c77af87c15cc44d01cda5706386f1a72e58a258d51
arvo:22244,True,1,0,bc642068cd96a7ed0af3852fc6a6342b965a767422d4b52c628e8ba63cbd7816
arvo:22295,True,1,0,4d24ec58892f8945ce62884efd86ca63a99eea94e42d628b30c251f8e418f7d5
arvo:22427,True,1,0,f2487b272d6b76bd593b71ca18e9f2fc02209687de54259c588c828d37bb000d
arvo:22430,True,1,0,23be7f47ec04670d5db970aaeb2bdd4c3c209163b7276c3986281cdfb2d2ceca
arvo:22507,True,1,0,53e0daee04b1292c13e74e3326fb2e1e5c15f72555daef36e5052e92720e131f
arvo:22528,True,1,0,dc0a28d32b33188a28ca7533f28677901acb98dba6b045e63138491f27936458
arvo:22560,True,77,0,0613c1fb3e897e3dd31d939a84c4ce774a0fe75c8871a0f314adeb45af596d6a
arvo:22670,True,77,0,be19da5505b0dedbb8fdd4a8497bb9d32388b00bdf3d8b5260fa881b174114df
arvo:22978,True,1,0,f41b8274a33cd5132777e2282944eab31124e805f07cbdd4014bbc0201cc8843
arvo:22979,True,1,0,ca97c23c27a4095b12f436ce4cd5811c404a1140f0eccaae4a8eed8c12adbe76
arvo:23021,True,1,0,ff0c4ddc9997b1ce42900d3710f847c31bfe475804842b6de59b68b7f0512192
arvo:23044,True,1,0,14f99c4b0a6493e3a3f52022cd75276b4cff9a7c8eef74793267f687b600af96
arvo:23074,True,1,0,de4aba68141df6f032743f38334ec438e349994cd28a081db3803e95e1ec0d50
arvo:23077,True,1,0,e90f616fba7724e648d3e3cb166b96e0f7c8f4a8eb20802380e3bed2d70a8ee3
arvo:23140,True,1,0,985bd6f54cc69cf250b08ecb1baaf319259dc12a0aea367d9cb33cd08ab06234
arvo:23153,True,1,0,3dc68eea1f1d5dfd47f766326b227305d13b5593b5be0e1569228d87d214fb9b
arvo:23197,True,77,0,830cdf3ffb34fa13ea6b99c81281a5a35aa4e02418a6bc1830fa14dc012c8373
arvo:23215,True,1,0,699c669f047755fc8ea9f8c986cb1d5768f01cfa82ecdfdaaab498261a13a120
arvo:23296,True,1,0,b4c79072fa69ea3b4dd9e11b1bdee584aa190d1cc3ea9811575db0fe007fb845
arvo:23350,True,1,0,206c95dd2e69be1bd85e6c1cbcf582b36493a126f44cb1968736a98386c8eb58
arvo:23433,True,1,0,449233a26010f18c0ddd6c73fecf087fac4f389dbd31e68ef78f41ff04e0186e
arvo:23499,True,1,0,a628bc7ff090fa4539e916f3b8bd159506fbb450e99134eafbab0c1091028204
arvo:23547,True,1,0,1eea3dc3f465db9a90dbaf0f48e9939cb71b3c49e41150db6d9cb696f956453e
arvo:23619,True,1,0,359e8b373a024302fd1b4ea50d65c7c5c292067e84ea613eb9fb69c894511292
arvo:23653,True,1,0,c36e94b9d81852ff7fde15d36d6dd2ec262f99b1917038599012d7063783f059
arvo:23654,True,1,0,2c852b36696555cdbdabc14315c280339c785771ed7bd6cfee611f143764701b
arvo:23715,True,1,0,365f1abf0e6d0085d8cbd5df4c8a0f8ad0e62b06d2c9a45b87dd44129a6a7f17
arvo:23717,True,77,0,4b0776393cd0ea09c1b94b14e62658dfa3728371c5a81e6a2dcff9e9c02cbaa6
arvo:23725,True,1,0,d4a4e5934a62276bceb1acff99eb3c7e0b3a6bb5160878b59f5850f1e892055f
arvo:23743,True,1,0,3237bf0e52bca0f6c21747c25a8c21f1f8e00684dce9f1598da3feb100d1af12
arvo:23764,True,1,0,24939b8f37d35df72b42c315b605056acc4f8633e2750fbc29057e27253d9701
arvo:23765,True,1,0,f274027b2dfb991cb6ba3a275bec2afc8d339583f2b59d836c9a328feb91a046
arvo:23778,True,77,0,e574b5afaac50f582d3377aaa4ebc249c49b9b495b425697c0e1de9e804c7272
arvo:23787,True,1,0,2c18a77dcd78a6aeaf90c42750c90e7da1df5d7ee0a21d739cdb9b844f9c4255
arvo:23816,True,1,0,448f6bbe9358fc07deb118006a978ad66d9f97bcfd287c5eb314d51952b60c7d
arvo:23877,True,1,0,2ee25b7d48431bf23e1a59f42635687788ab2273a3f6bdad7ecae17bb89f215e
arvo:23979,True,1,0,27b20c34c5cd4f61c96f621b005a4e51c2230bccd743a5367fa2d41e76747073
arvo:23991,True,1,0,815c50a7da3ea577851d2733e67b9c22ad81af5b947f514c2695747411b68567
arvo:24020,True,1,0,3d7cf7d404e2b9df0372ee5d89929ee836e07ec094153cc84c048b366de84531
arvo:24055,True,1,0,85edb1e8b80241cc49b8a29cd28e3e935a47dd9f785ddbcb8e15b3be2aa75d2e
arvo:24097,True,1,0,95ef3038ab892a75071a210a6f2c6ca45e97545a48480e857e99efa213139a9c
arvo:24099,True,1,0,325a58723128bcc40eda21411f59cae23285c881b4fa7d16652c2f6f0ff42fd2
arvo:24101,True,1,0,2a36612ec78f1c756c8c1752c0748e09c6c7a17c05300caac7216c8b39e558d2
arvo:24157,True,77,0,47556e448351050a5627b9925075eacbe3018a660ed102ef10f8d832eea8c94e
arvo:24183,True,1,0,850fed50c5fcdf3275b6d7e3026f2fc69967972b0c59717580bbfac7ce364e10
arvo:24186,True,77,0,35fff556e7014eefaea83325baeb9c287aff03a601d7aebc00443b8fa2c2ef65
arvo:24465,True,1,0,68b21dfada97a0a39de5c017a1ad456acff694b7e8b0c33dba93803d9be77793
arvo:24528,True,1,0,83817446726d9d28189db10f21e6830e19e58701f86dc553da770211f927ea85
arvo:24538,True,1,0,28a04150b3e8b1e91cb1e29399ca2e797bb6ae31d24f8a3c8619a40307a6dff4
arvo:24591,True,1,0,23f0b8be3d575a7716729efaae0f630166d54a4acbc55309968bb6bc154c4db4
arvo:24633,True,77,0,f9833b21e0f703cbfc1acb9ad6b772d63af5ccb6f9e3ff92f2bd31ecd71fb6df
arvo:24638,True,1,0,49797c747922c3763e4d1a2e4d0558c089f40e934b5533063b0bafa286601cb2
arvo:24925,True,1,0,c176e57d7684b0bebc8b744e615327f3b4d64338d9a8d3c67070ab1a45a3ea4f
arvo:24993,True,1,0,cbe33c0e3efe098570787a9dcded1061436f9d06b09cd5b2afd0d02eacce527b
arvo:25007,True,1,0,eb1049eef1ba6aaa7edcafde0759ae53b59012d6402d59dab3eb4a172dbec7a8
arvo:25013,True,77,0,804349dc8c30a8819c8e570ff1ff6aa1d1d6b2881323e5d70895ae682d01fdc3
arvo:25014,True,1,0,0bec381bf6e3887e5e15cc39a5ec9cd91eea3a4a8f3f54dd9931f9ea6ecd13a8
arvo:25121,True,77,0,b9278cead8cadb9a25d347c77af87c15cc44d01cda5706386f1a72e58a258d51
arvo:25167,True,1,0,b78244167af116f2b3597b4a81421bd2b28f3d8bf616025a5ae424f689fd7632
arvo:25210,True,1,0,2d5783af1cf1e0d4a6aa36d15c8942ff06561b0f24336a2304aac8d013190d7c
arvo:25221,True,1,0,f8a15aed3c30f5d7b181cc83e6175ed0ce9a5f0173335a636f77fb10086cbff0
arvo:25240,True,1,0,035bfe58e6bfc3193728deca2cc16ded3c982bf11711daf2f5a8d4b69b492bf2
arvo:25257,True,1,0,ba7f8b8de9dce64dadd6b0690e44b7363eca1c33e8bd636a857f454f6e76f73e
arvo:25292,True,1,0,f414620af6e18ac941086e56534baed42fad45b4316ee505d2823ac532708378
arvo:25332,True,1,0,0b136a2ebab80f59e90ce9471e1171327384bff7d07da142deadceacb4105209
arvo:25341,True,1,0,524db7ef1b09ebbf5d1cbe4c583fdd64814ed61e0613a434a33bb32e30435b6d
arvo:25364,True,77,0,d7fbd4f09ba9a784878ae029ce128a67966b6664fddd3303adf62caff95268fb
arvo:25366,True,77,0,c2b093536fff2b2a38cf9b811a6177689e84c508cc75ce23602ee3cdbdc54f07
arvo:25377,True,1,0,734014568058486fe2ecb7b072bcf1eb50a5d53937ade9c93f60d5041b286f2f
arvo:25384,True,1,0,d3e261f546a976126699ec11575894c198bdfc490de27a71e118478f3a91620a
arvo:25388,True,1,0,0ca291d860fca35cbfad1ef00eba05ed8f24f9c0f16574c25610b29af58ce407
arvo:25401,True,1,0,fb67c4c2ca2638f3e1c2a37ee36d56789598857e794feb225a517fc481f11507
arvo:25473,True,1,0,a09d556c79c3a4802b17c84d8ea7745e02933fc604ece06dfe6fbc08be564feb
arvo:25526,True,1,0,6ffe5bb5d6628763c34f6670e5e2e07232b9cb8373e27a1b7b486c1e2bf6e5d9
arvo:25530,True,1,0,5bcf5994146be7bb7ffe4ad346c8a98165c121a0f199648eeab420b4f34e0ea7
arvo:25561,True,1,0,8e8193b53f40e4ec1e8efae18ed7505288b0033dac5509912388b213b036de91
arvo:25704,True,1,0,a81a14db96815bcba84af9982cc3cf900b8120fb974416bd0a90c9b26909dab4
arvo:25815,True,1,0,4f54f8b978825799b6fce3724cd4d17380bd2029b83b93d303df61893cdcf31e
arvo:25841,True,1,0,5381e001b29c5d54c995da739172fb752ab3e0c6279b390c369730cb434314cb
arvo:25884,True,1,0,9d2910ea9aa81c66746dc6a052c02c55b07f2dec4a2e26916ce7ddbb805a1f08
arvo:25885,True,1,0,bc2e06ab9f20d63ca6e27f4446fec540bcf39f01d8e467e2f1902886904340d0
arvo:25910,True,1,0,cf222e6081fa746c4f8c95db276ba3eb2d185c551d5c4f9b74d157aa00a826ec
arvo:25943,True,1,0,5187b2368f20c6f5504c3d2b41b50c89febabbccbf1a47c5efee99f4f280061d
arvo:26022,True,1,0,2361d9f9152ad90c2b3f0742a4dd0b78ecae0dea31e0b3c7f320ee83e8c34cf9
arvo:26026,True,1,0,47dc116e05565b53832e720f213ab499ce3a2c58386a3f375d53ce637dce07fb
arvo:26103,True,1,0,6ef851ad3fe026fb025ee1d5872b0f7f02d489f6bf85b58c227b44d86ddc3b8f
arvo:26163,True,1,0,3f3841de55dd8cc8f8ba7f794ab7d5f06d182cbc396083c30af14c60e2e254d4
arvo:26171,True,1,0,5d889869123a7453df78107e26740a211cd291abdcb71782e2fbc7bab01418bd
arvo:26197,True,1,0,1c69ce703f111a26804fcfced8029e21d2ea48aa9b500addbe0fe1cc84949c2a
arvo:2623,True,1,0,61f737f97cfaf014f794b3d68b1c7c6603ecb5b3c9e7bef21ba3c004915f6c75
arvo:26264,False,77,77,
arvo:26325,True,1,0,661b7b0149033b2110fff0f289bc0935a344a3ad2b218029ed2dd9aef11dec92
arvo:26327,True,1,0,1503c33ab5169cffebe501c68c7a7e37ac758a18e71cf6fbd22e49b7e06d3d94
arvo:26345,True,1,0,af583383df4e472b6870fa7059495f5db18b3da91c01b7ccceb26ab8aa3825f9
arvo:26371,True,1,0,d708e94617c8e5878045e315307ed97fa7d3f3d28dc1ecac7f41a04ca357365a
arvo:26400,True,1,0,af1d7bbcd7368258c1e06f401a2117e06ec9749cc0640b29ea77f31ab06409f5
arvo:26406,True,77,0,ac034e61989b4547638de840a259d382fb3a8affa5cadd8869160fc13ab44026
arvo:26442,True,1,0,bfd09471c7c893bd6761cabb4ae020c119e2a8873f4206c7775094399de33b2b
arvo:26567,True,1,0,c62aff56c9c531cdf3615e6bd61e3f3fffcd18eb604488330c643da537d30673
arvo:26593,True,1,0,bd50e12c55dda3ee443c1cb6d71c7bcf6351c4ec96f7bc8d6adec015d1192eea
arvo:26635,True,1,0,9de6366f36fb2afed9b9ec5f879ca960b2bb78fb77ea2a28e0610de307697b89
arvo:26682,True,77,0,c74404934794fd6f50bb882b7af90d7e85df7e0d62abb3f356898bcc5feabc06
arvo:26712,True,77,0,0ba8bdf5bcbe4fbe1b50affe8c8805f2d3dbf26f365b5e3c2eba2c3ddbd35cfb
arvo:26755,True,77,0,92d935b0dc138f534df7f015d05a5d426259ba5b60bb18923a9eb6339ec6e697
arvo:26803,True,1,0,05605b17b20e92d8ef974bee1cd228d37a7bd9ca9e502c4502176b9c7e5c6336
arvo:26810,True,1,0,b7c2a6ca0ba6e2ab3ffd0adfe18caf6a9d6de300544226277e2f066f24b2f75e
arvo:26829,True,1,0,1bde7024be5a56eb63aaafcacf7823e5e7534c4ef7b798df7034f9470c044c33
arvo:26952,True,1,0,8270244ad40a6ae5b210be48083a16bdcefbc4b561fcb8ad4bdffb51a73875d8
arvo:27020,True,77,0,860edd69a73f892b26df09be09cbfabc34cc7d908104ae6623d277e51c4e77b8
arvo:27025,True,1,0,0a19fa8b093898a3a22442134df13f5922daac247a1ac775e121026f5d75931a
arvo:27241,True,1,0,57ed0709f96d280a9d4fdc8de7707e9ee89d80a0f5ff66c252cd34b389978d56
arvo:27269,True,1,0,0fdecc4297e8bdbb121ec47e6c79a3ead3879a4c77e1d1a034656f9bf477f7da
arvo:27279,True,1,0,7e39e01178b5018a0282f5a7928d4820e2c2bd37f6ade68111e56aa0116c14cd
arvo:27413,True,77,0,0622d49548c402d9eba8d7fe812f2f6ee99dc116d084666f43a483ffec72fa78
arvo:27480,True,1,0,c4545d7e8a8101b072a88c6cb68e387317a3613885572371566cab0ddd5e1a5e
arvo:27503,True,1,0,8f2ba5556c7278e09b9990c5469e85533a2bd0b2dc20c6ab95390521e8b3b3fc
arvo:27651,True,77,0,d06fa6d4a2a984bc624c33f18b711cc725c3254f38793efd19b91bba8addc4d4
arvo:27691,True,77,0,af64d8f1ab740e1354bd477bfa17a803cf756dac9daf5cc1406b84582a0dddda
arvo:27710,True,1,0,20af791279ae42db58556ceeb0738a6aab8e0b516337aee2d68ca9ba3c2d1fb8
arvo:27719,True,1,0,d2c5fad1471a8a6b2b5eaa29af3e11574b95722f4cae4e8f4abba422f51d6de7
arvo:27812,True,1,0,aba8d039b92016be7013cfa0e570d3b253781eaf07d9845513ed6626749dc459
arvo:27816,True,1,0,c0283bc1ffa1c26f9bb7a14fe6274ff0aca0084ecf56b2210dec35eb339e2a10
arvo:27818,True,1,0,f082838a209e5078f77fd41b985b0cbea2578f4f39c380ae52e6d95b96757c64
arvo:27851,True,1,0,9995723ad0aeca5769e5b02ca29bf07e6afb98a0ac37ffdb466854e21403fd76
arvo:27853,True,1,0,3c8ffed0cf06d1465baf00733e677ace18f50b9b3c58dfb6fd7b1faed2886152
arvo:27856,False,0,None,
arvo:27871,True,77,0,03f39a8beb945a62f78d164c56b885fe072c546ddfb6957e3d2a6fa7e496fbcc
arvo:27934,True,77,0,63dc1e35eb927193b974c2fce5cc4049fbca342a178e4fa3fb7bae104d3ead61
arvo:27936,True,77,0,04b2294181778f7ea1262e98f0bc9a9b86f519e351b9229ff2ba6ef51d230c2e
arvo:27961,False,0,1,
arvo:28064,True,77,0,aa3a46ec3423197a5d49ac315da4ea02ce6d7dbbe848ae2d9ba93348ab7c0375
arvo:28109,True,1,0,983987033f0e117011e531dc33ad9bb15290bba41a414d830fb5cbdbcda2ff17
arvo:28129,True,1,0,fad6aac20b217d017f6fe1025907fda03374ee426ff1f8b4715b0a7062713234
arvo:28135,True,1,0,f00c74f52af6d84010b5a90738161e3ff3d62a816b9ecbe7b34b2572decc177b
arvo:28151,True,1,0,51f6242cf42157aab5522783e604e4c27e9b3937d602670ab288f1ad401c32f0
arvo:28181,True,77,0,03c042ab5dcd16df5ed692750ceb58671440c0931332f501885f420c75750dbd
arvo:28185,True,1,0,997a20b9c619c07a72601f2555d2c951bcfc673edc259c7edbe47f6ee8f65690
arvo:28191,True,1,0,2aa23b5c6ab61b30ff3c384b9e648f20c16ea521079611ac7d2d4d09d773bb5d
arvo:28216,True,1,0,6453f774c914a429cbad74c82b30992dfde096e68ed7305787350a3a8565e098
arvo:28239,True,1,0,89c33da5ff875c5f78c3e16fa63c6afca251f2af1b4cac60ff7783b22a4f46ff
arvo:28253,True,1,0,f49163f78faf830f8c1a25a345b1ae488a5d38462384fe2d17d493b3217a9b78
arvo:28265,True,1,0,92254f5e3fa12da1fbe9a56e03b2cfb5952304af23c68f3dbc9068a48f99fc32
arvo:2828,True,1,0,09a543adaec49b568fb730ecd4870fd0dd775e81c301b90e3515c042205edae5
arvo:28315,True,1,0,798ff51a6675feac6e6f3b3172e3832f91aa35f96c75d689a04e885afc39291e
arvo:28383,True,1,0,b21404d6f8fd5fb400a2faa9f34ea8f427cb08bf4af41ec214a66b382ed4681f
arvo:28392,True,1,0,30b62328031fc8de011eef614ca5461ce85dcaa26a360aad3fb98fa3fc83ca19
arvo:28458,True,1,0,c557e71380112b980eaf1145fa80621130dfbdfa1e375d87ae0018b7c60ac16b
arvo:28462,True,1,0,1814132513837751b70e72088bcec2c8bf65fe06058b5c0fe8f05f642a5e188c
arvo:28467,True,1,0,3fe13ba92bdb8ddac8c2745c45040cdb25f2602c24429aa4a15f572cf7945590
arvo:28477,True,1,0,8ceed3d19dd822a4f3084fe704a1187bfe11d110e7815fa31c48b77f13fced33
arvo:28484,True,1,0,688ae5d5f4f14ef656b39405c2ec168af2a5c1219e2b590860f851ea86a90fd8
arvo:28556,True,1,0,7543364a91b10f387203dbb395ea251dcd41d8eab73df482aa7602b81b7911c9
arvo:28587,True,77,0,da563bfd442f167fc9fc32744c56267e04377a4742a7f375a01aff848fd5c7f4
arvo:28654,True,1,0,3a4d9474e024d58f4a97207683eb67e035da261aa59e53719e2e5d9a712d8937
arvo:28666,True,1,0,268cf7832b083b75f2e7598b4e677d35c3990ea1f5567718029c63d3ce9ca02a
arvo:28730,True,1,0,a5921b52b61e44653e653fff080ecea74b2a3f0e3f40b8c1478da4ad44ce6ef1
arvo:28750,True,1,0,c0622aa37878313a10b8483d746c30190e87d620010978ca6307bc6f6bb8da80
arvo:28766,True,1,0,7a9a9020c9e384fe9991897859db24c75ab77283e83ca4d2a4a9a9b44c656083
arvo:28777,True,1,0,3a1cbebaf9b8f1917efe34a01b8a8b60e199d5e84b342237c5b5ad8df9c17846
arvo:28810,False,None,None,
arvo:28843,True,1,0,04904b0fac7198eb02db1c9725f6ac53715826190e2f97bc0683f34c4e3be2cb
arvo:28991,True,1,0,a599623be19c4eceb71138c9a3693b8b1e7984f547430fa66d149142cf16e08e
arvo:29103,True,1,0,4d8f544620242f5a72831670a077135e1a2884f2d876eaa200f5dc994e0600a0
arvo:29125,True,77,0,8d80d5b9ff030884dab1439a2004e6d3d572993d92d0b897578b30a4ea3f6528
arvo:29170,True,1,0,15b8c52719f3fc79989d48faafd18f57e35f90db69ee5ada94b0177fd9d6c697
arvo:29171,True,1,0,087478c8c374a2f798aef182f3a1359ba5754070c3d84f21a7daeb328b816198
arvo:29185,True,1,0,ad54c1df7e3b947592936e61bea9abe8c2f18b4fc98f65316bcc02f5b46f02f2
arvo:29217,True,77,0,48c04b301d7b1ec2ac635b0ffb4c1c19acf5e7f5ce0f9ab8e47c53322e9d6bd0
arvo:29243,True,1,0,7595f2935c2b0046272e3c4af7a78b4d313d018dfe330560d56e9362a2592002
arvo:29266,True,1,0,9d2902b503711f839bd67647f2465402fbedd06dc840dd9093b293020929ff13
arvo:29267,True,1,0,0889a34434e586e918436027c4e8b4c3380f84643731bdeb57024adb8745cf53
arvo:29271,True,1,0,9919edfede1477693778e1d27aea9e64d070d6c6e3adfa949bb96ace8334db00
arvo:29290,True,77,0,b81ffe9a0176b5888a4651d91e4af16bc4d56f4a24edc8e5b3126b46ebd112b5
arvo:29338,True,1,0,3ea7c7209fd949cfd9b066e19f4da3e9d1c1cc1c63fb4cb2c3031903b168b25e
arvo:29366,True,77,0,4889903b4c00a8f26ce7550e1881f9196fd824e219e30b08e729cd8d72bdcc9e
arvo:29377,True,1,0,a7d1198691ddefda205037d2c44ff6a7b8e43b68240ea6d910573948707b5ae7
arvo:29408,True,1,0,7e1d24bc9640b3ffe6f0c4c3cf7af19d4aa6f1ff91e2606a7b4111e12d046126
arvo:29451,True,1,0,08dd9b8fe5e34fbc3da7b5697fa244f9b012367ea64d0e1ca04989126c566be8
arvo:29538,True,1,0,32bd6bd0a0df7ad99cb009472ce250ca436a6898e88a64a3396c9bdff6eecb48
arvo:29564,True,1,0,81b336f7189e5386fad150ae263fb59b63d3df64eab5d12572cc49686318ec3a
arvo:29633,True,1,0,020957b4721585c6df8818410e1e272260953d67aab94f0affb0e390fae45d92
arvo:29728,True,1,0,c89b09fed1f42ee1801d775de27037ce766dacb565f1356472990202baaf1ab8
arvo:29769,True,1,0,dff051e76203102d3c98ca81635a35ff99c59eb7b9ced666d7ccb64522e9d666
arvo:29827,True,1,0,8fdbd139a1b563c3f9a4d3201779039e2ec73c5315a27b112669b5d8ac406477
arvo:29912,True,1,0,c6373a96b57c5ee8dfa1f7b3447ba78539f5c0c7ac12c0f559693fc4e45943f0
arvo:29974,True,1,0,40eb1016933bfdfbcfe4a75e6f62c5c55278341152a39490a359213a8771699d
arvo:29976,True,1,0,cfb6e0e13cc4d9edc2b735fd473ccc22c21ebc2feae622faeaa690dbf934dd29
arvo:30051,True,1,0,3edb421a0ab42700ae8fb6737340d168874fdf5cd63744877ac7aa888e0977e9
arvo:30090,True,1,0,d2e10bebd770387058119426ee26b6c333ffc51fa45a0ff91988c615f2059e1a
arvo:30099,True,1,0,ee447a22ecbeff897ec33d1b649feb69fdb2f768d343acdd3d57473388d178ec
arvo:30113,True,1,0,0ef9fee1a61fa388f93280e67f409cc8323206b336c99f1b3fde150ffc1d895a
arvo:3012,True,1,0,6a33868d2a07fec88c8601843c3be48394eb9b1dc31312e83a25585d1d5fe626
arvo:30181,True,1,0,0082d961a84f71a4391699937641b5b49f8495c36dfd16440a44de888ecb6f40
arvo:30217,True,1,0,18e4e755f1915946a2a4aaf0164eeffbdaa927d82fe6dcd631d6be3222aa178e
arvo:30234,True,1,0,b1c0a1625495ed8db53555859ed54e1980c2b55b0e4480ca6c35649cd9b8f185
arvo:30236,True,1,0,f6afa808c4d3caf0cf2093956ba14e1fca1b89b61231b73eeacc7dae86467630
arvo:30271,True,1,0,1eaaa27090cc910edd49bb7713dd449feaf9e7658a4f65c14e78cd7fe7358648
arvo:30339,True,1,0,71fcf979dfa92b3ab1eda572ab61f8d903fd865924573894913620d3b3952a41
arvo:30403,True,77,0,9fa9613f517b9ecd4df067e014ae205100d60b410ef1e46891f7fc347fe685c3
arvo:30507,True,1,0,b93e2a4d417c3bd1c4c62195b2b03ab34f0bbbbeea1e812283db7015517242ca
arvo:30748,True,1,0,baa1ae26443b80baa70b6974fd9ba1fc3db62a5c28713c1bfa1141f14c579987
arvo:30800,True,1,0,6227eebf9e59beb1c56b48ddb8c92a85af0e4518495ec418eb1dc9e2c8bef99d
arvo:30831,True,1,0,96772b3fa5c0eaa48346c6c4738e6594efd1b7d261671f06ae246ee5aa106a11
arvo:30868,True,1,0,b3d2f7b3db945c5e415b7e9335c58d448125c7657ef9d8292c0dbad33c3d8383
arvo:30875,True,1,0,58e71f59e63ea8505adc56f2ab73a35aa9a5bea60360b73794dcbf9d1284fa03
arvo:30886,True,1,0,34bd3abbb4dbf1e838b7908ca620d7368d1748c6cb3a896aa3a35995562233e6
arvo:30921,True,1,0,cf0ddb12ad602a08d382b050ec7d892add2f285f6cd969e2d23f2b207e5f6379
arvo:30974,True,1,0,21d963cfa64f8c63589b8372e68bc5011bd01063cb71fd6b178baae15a61e785
arvo:30983,True,1,0,85f32f4fc8f0a8282fb59e76c955d160d540d2f1e7c86d61753badb7238dd1a2
arvo:30999,True,77,0,a88d09f1865b9cc68c00db481c33ab52210125e44e71f03c08215dc71d84ae2b
arvo:31038,True,1,0,48292096847cb05e3198bffef55c2110d80f5236b19fc4f65312d9889d56f306
arvo:31042,True,1,0,a9a5af5a7de542543756d92536183f2025971e8ff286a974935b9c4694a96e4e
arvo:31065,True,1,0,d61643db3bffbd35363c456469aa45e488e4b2da863da3b9e8fd5ec53eb415e5
arvo:31120,True,1,0,07f75716239987b185bd8e1233b68b18a5fbf5a8bf00e3ce5bcbf2940ee8c657
arvo:31121,True,1,0,b56be9dbee216839d58c355db116ace5093173a9e43f04522ddee89e15193b0d
arvo:31124,True,1,0,93761b059925601bca7b0e73aa3433b6d06847b84d49b811988d57f2fb93652c
arvo:31179,True,1,0,6715819bfc3d727490a5f9b13d450fcf33a2f4d6fc932229aa262c235c81c14f
arvo:31243,True,77,0,b96242ec53e040b685f98e4e3bde27c73b9757d43c67b3ccdd17226d00ecaed8
arvo:31250,True,1,0,5c869ae30005d1071538ebf6a05a78ff9af64076eb5ae3a12939670d90b68da7
arvo:31276,True,1,0,1abe0f3598aea648147558d5f8c6d4f85a9f561c89707cff80cddc36019b13ca
arvo:31301,True,1,0,485173c1533977125d95c3cda047da1cfde8c1270661b5e0dc6c5ecf03619cb3
arvo:31332,True,1,0,362c20a3760bc84d827cd9bf836858a473627a1a3b45b0f3b37e2496fc719e7d
arvo:31425,True,1,0,eaf70dd60cc0f30fd531752e709bd8a5df42459a4861e7712debef42fb05ca49
arvo:31454,True,1,0,94b7297b32507d8b2778327908c94086f75c57782531818053c742dcbbbb69a0
arvo:31491,True,1,0,647080bb117b6df1fb73b406c7228423369aab288ae8ef34566d6e8939680800
arvo:31501,True,1,0,9f4827d1d308b6716293e0b63260197d2ce3337b847a1f002c5a2042f551c7ee
arvo:31541,True,1,0,f4a4899d1aa90a0e4a7039010122d80ecbf146c378c336f2d1a7b1b6ade36530
arvo:31576,False,0,None,
arvo:31698,True,1,0,735f0ecb5460257d41cdc838e4a50dc0b43fdd25b4880d00e75668bae8a3e49b
arvo:31705,True,1,0,6872c03204b3b8419308b8784d0755073e8187b12b3239643a60349efbfd7d8f
arvo:3175,True,1,0,561692761ae8de6d1b90296a722d04aa67f5a1c6efaa0648a1569a3451ea3bb3
arvo:31789,True,1,0,eade7099245571bfc02ad8d971f86a363f1917b010d1c005ea748eef1c9af70d
arvo:31878,True,1,0,ab03ceaf689b222287307ebeebde62025e58ed2b8049e54a8dadfdcb9728af78
arvo:31961,True,1,0,b770d00fc874a0e26a794a667e2ecd36d813bbf3df039d519211d08c0d332299
arvo:32029,True,1,0,f788bc027d48a844dad88a43023ad9668035c74eeed47e8bf3180b204d3209c1
arvo:32177,True,1,0,17cfd37578cc9ec9af1226af4146b9d784c57d3a63900e849d082c604a26cdfd
arvo:32202,True,1,0,732558b1954c0c0b2ac5f717513d6b21f9ca80f7a27734a4cb1fa42696e6fe2e
arvo:32275,True,1,0,e14e19a5f076debc4187013d03191ace5685bed7d2fda1bd088fd54fd0c015c9
